country,year,source,cost
United States,2017,Geothermal ,NA
United States,2017,Offshore wind ,NA
United States,2017,Solar photovoltaic ,0.09481538
United States,2017,Concentrated solar power ,NA
United States,2017,Hydropower ,NA
United States,2017,Onshore wind ,0.045964383
United States,2018,Bioenergy ,NA
United States,2018,Geothermal ,NA
United States,2018,Offshore wind ,NA
United States,2018,Solar photovoltaic ,0.07368063
United States,2018,Concentrated solar power ,NA
United States,2018,Hydropower ,NA
United States,2018,Onshore wind ,0.042361673
United States,2019,Bioenergy ,NA
United States,2019,Geothermal ,NA
United States,2019,Offshore wind ,NA
United States,2019,Solar photovoltaic ,0.062099442
United States,2019,Concentrated solar power ,NA
United States,2019,Hydropower ,NA
United States,2019,Onshore wind ,0.038209517
United States,2020,Bioenergy ,NA
United States,2020,Geothermal ,NA
United States,2020,Offshore wind ,NA
United States,2020,Solar photovoltaic ,0.060060732
United States,2020,Concentrated solar power ,NA
United States,2020,Hydropower ,NA
United States,2020,Onshore wind ,0.034139894
United States,2021,Bioenergy ,NA
United States,2021,Geothermal ,NA
United States,2021,Offshore wind ,NA
United States,2021,Solar photovoltaic ,0.055293158
United States,2021,Concentrated solar power ,NA
United States,2021,Hydropower ,NA
United States,2021,Onshore wind ,0.02961255
United States,1984,Bioenergy ,NA
United States,1984,Geothermal ,NA
United States,1984,Offshore wind ,NA
United States,1984,Solar photovoltaic ,NA
United States,1984,Concentrated solar power ,NA
United States,1984,Hydropower ,NA
United States,1984,Onshore wind ,0.32380807
United States,1985,Bioenergy ,NA
United States,1985,Geothermal ,NA
United States,1985,Offshore wind ,NA
United States,1985,Solar photovoltaic ,NA
United States,1985,Concentrated solar power ,NA
United States,1985,Hydropower ,NA
United States,1985,Onshore wind ,0.3044088
United States,1986,Bioenergy ,NA
United States,1986,Geothermal ,NA
United States,1986,Offshore wind ,NA
United States,1986,Solar photovoltaic ,NA
United States,1986,Concentrated solar power ,NA
United States,1986,Hydropower ,NA
United States,1986,Onshore wind ,0.27523696
United States,1987,Bioenergy ,NA
United States,1987,Geothermal ,NA
United States,1987,Offshore wind ,NA
United States,1987,Solar photovoltaic ,NA
United States,1987,Concentrated solar power ,NA
United States,1987,Hydropower ,NA
United States,1987,Onshore wind ,0.2694026
United States,1988,Bioenergy ,NA
United States,1988,Geothermal ,NA
United States,1988,Offshore wind ,NA
United States,1988,Solar photovoltaic ,NA
United States,1988,Concentrated solar power ,NA
United States,1988,Hydropower ,NA
United States,1988,Onshore wind ,0.21000881
United States,1989,Bioenergy ,NA
United States,1989,Geothermal ,NA
United States,1989,Offshore wind ,NA
United States,1989,Solar photovoltaic ,NA
United States,1989,Concentrated solar power ,NA
United States,1989,Hydropower ,NA
United States,1989,Onshore wind ,0.19602023
United States,1990,Bioenergy ,NA
United States,1990,Geothermal ,NA
United States,1990,Offshore wind ,NA
United States,1990,Solar photovoltaic ,NA
United States,1990,Concentrated solar power ,NA
United States,1990,Hydropower ,NA
United States,1990,Onshore wind ,0.2162832
United States,1991,Bioenergy ,NA
United States,1991,Geothermal ,NA
United States,1991,Offshore wind ,NA
United States,1991,Solar photovoltaic ,NA
United States,1991,Concentrated solar power ,NA
United States,1991,Hydropower ,NA
United States,1991,Onshore wind ,0.20989212
United States,1998,Bioenergy ,NA
United States,1998,Geothermal ,NA
United States,1998,Offshore wind ,NA
United States,1998,Solar photovoltaic ,NA
United States,1998,Concentrated solar power ,NA
United States,1998,Hydropower ,NA
United States,1998,Onshore wind ,0.120570146
United States,1999,Bioenergy ,NA
United States,1999,Geothermal ,NA
United States,1999,Offshore wind ,NA
United States,1999,Solar photovoltaic ,NA
United States,1999,Concentrated solar power ,NA
United States,1999,Hydropower ,NA
United States,1999,Onshore wind ,0.11613337
United States,2000,Bioenergy ,NA
United States,2000,Geothermal ,NA
United States,2000,Offshore wind ,NA
United States,2000,Solar photovoltaic ,NA
United States,2000,Concentrated solar power ,NA
United States,2000,Hydropower ,NA
United States,2000,Onshore wind ,0.10138847
United States,2001,Bioenergy ,NA
United States,2001,Geothermal ,NA
United States,2001,Offshore wind ,NA
United States,2001,Solar photovoltaic ,NA
United States,2001,Concentrated solar power ,NA
United States,2001,Hydropower ,NA
United States,2001,Onshore wind ,0.09534082
United States,2002,Bioenergy ,NA
United States,2002,Geothermal ,NA
United States,2002,Offshore wind ,NA
United States,2002,Solar photovoltaic ,NA
United States,2002,Concentrated solar power ,NA
United States,2002,Hydropower ,NA
United States,2002,Onshore wind ,0.09022507
United States,2003,Bioenergy ,NA
United States,2003,Geothermal ,NA
United States,2003,Offshore wind ,NA
United States,2003,Solar photovoltaic ,NA
United States,2003,Concentrated solar power ,NA
United States,2003,Hydropower ,NA
United States,2003,Onshore wind ,0.080114976
United States,2004,Bioenergy ,NA
United States,2004,Geothermal ,NA
United States,2004,Offshore wind ,NA
United States,2004,Solar photovoltaic ,NA
United States,2004,Concentrated solar power ,NA
United States,2004,Hydropower ,NA
United States,2004,Onshore wind ,0.08824527
United States,2005,Bioenergy ,NA
United States,2005,Geothermal ,NA
United States,2005,Offshore wind ,NA
United States,2005,Solar photovoltaic ,NA
United States,2005,Concentrated solar power ,NA
United States,2005,Hydropower ,NA
United States,2005,Onshore wind ,0.0780249
United States,2006,Bioenergy ,NA
United States,2006,Geothermal ,NA
United States,2006,Offshore wind ,NA
United States,2006,Solar photovoltaic ,NA
United States,2006,Concentrated solar power ,NA
United States,2006,Hydropower ,NA
United States,2006,Onshore wind ,0.08819039
United States,2007,Bioenergy ,NA
United States,2007,Geothermal ,NA
United States,2007,Offshore wind ,NA
United States,2007,Solar photovoltaic ,NA
United States,2007,Concentrated solar power ,NA
United States,2007,Hydropower ,NA
United States,2007,Onshore wind ,0.08683384
United States,2008,Bioenergy ,NA
United States,2008,Geothermal ,NA
United States,2008,Offshore wind ,NA
United States,2008,Solar photovoltaic ,NA
United States,2008,Concentrated solar power ,NA
United States,2008,Hydropower ,NA
United States,2008,Onshore wind ,0.09884649
United States,2009,Bioenergy ,NA
United States,2009,Geothermal ,NA
United States,2009,Offshore wind ,NA
United States,2009,Solar photovoltaic ,NA
United States,2009,Concentrated solar power ,NA
United States,2009,Hydropower ,NA
United States,2009,Onshore wind ,0.1102728
Vietnam,2016,Bioenergy ,NA
Vietnam,2016,Geothermal ,NA
Vietnam,2016,Offshore wind ,NA
Vietnam,2016,Solar photovoltaic ,0.17619993
Vietnam,2016,Concentrated solar power ,NA
Vietnam,2016,Hydropower ,NA
Vietnam,2016,Onshore wind ,NA
Vietnam,2017,Bioenergy ,NA
Vietnam,2017,Geothermal ,NA
Vietnam,2017,Offshore wind ,NA
Vietnam,2017,Solar photovoltaic ,0.25426394
Vietnam,2017,Concentrated solar power ,NA
Vietnam,2017,Hydropower ,NA
Vietnam,2017,Onshore wind ,NA
Vietnam,2019,Bioenergy ,NA
Vietnam,2019,Geothermal ,NA
Vietnam,2019,Offshore wind ,NA
Vietnam,2019,Solar photovoltaic ,0.07367718
Vietnam,2019,Concentrated solar power ,NA
Vietnam,2019,Hydropower ,NA
Vietnam,2019,Onshore wind ,NA
Vietnam,2020,Bioenergy ,NA
Vietnam,2020,Geothermal ,NA
Vietnam,2020,Offshore wind ,NA
Vietnam,2020,Solar photovoltaic ,0.06579177
Vietnam,2020,Concentrated solar power ,NA
Vietnam,2020,Hydropower ,NA
Vietnam,2020,Onshore wind ,NA
Vietnam,2021,Bioenergy ,NA
Vietnam,2021,Geothermal ,NA
Vietnam,2021,Offshore wind ,NA
Vietnam,2021,Solar photovoltaic ,0.04576739
Vietnam,2021,Concentrated solar power ,NA
Vietnam,2021,Hydropower ,NA
Vietnam,2021,Onshore wind ,NA
World,2010,Bioenergy ,0.07818927
World,2010,Geothermal ,0.05044529
World,2010,Offshore wind ,0.18785676
World,2010,Solar photovoltaic ,0.41714868
World,2010,Concentrated solar power ,0.3580038
World,2010,Hydropower ,0.038882706
World,2010,Onshore wind ,0.102061465
World,2011,Bioenergy ,0.056684334
World,2011,Geothermal ,NA
World,2011,Offshore wind ,0.19754878
World,2011,Solar photovoltaic ,0.31129825
World,2011,Concentrated solar power ,0.34665465
World,2011,Hydropower ,0.03656066
World,2011,Onshore wind ,0.09648669
World,2012,Bioenergy ,0.06187914
World,2012,Geothermal ,0.08569454
World,2012,Offshore wind ,0.16660058
World,2012,Solar photovoltaic ,0.23263325
World,2012,Concentrated solar power ,0.3375742
World,2012,Hydropower ,0.038037654
World,2012,Onshore wind ,0.08839028
World,2013,Bioenergy ,0.08219819
World,2013,Geothermal ,0.06411118
World,2013,Offshore wind ,0.16666164
World,2013,Solar photovoltaic ,0.1794014
World,2013,Concentrated solar power ,0.24888833
World,2013,Hydropower ,0.042512473
World,2013,Onshore wind ,0.08920628
World,2014,Bioenergy ,0.08237512
World,2014,Geothermal ,0.06533503
World,2014,Offshore wind ,0.17219925
World,2014,Solar photovoltaic ,0.16125813
World,2014,Concentrated solar power ,0.21637706
World,2014,Hydropower ,0.042456634
World,2014,Onshore wind ,0.080203146
World,2015,Bioenergy ,0.07277113
World,2015,Geothermal ,0.05884901
World,2015,Offshore wind ,0.14052741
World,2015,Solar photovoltaic ,0.12107989
World,2015,Concentrated solar power ,0.223889
World,2015,Hydropower ,0.036572017
World,2015,Onshore wind ,0.068961546
World,2016,Bioenergy ,0.071178205
World,2016,Geothermal ,0.06780182
World,2016,Offshore wind ,0.11632308
World,2016,Solar photovoltaic ,0.106340416
World,2016,Concentrated solar power ,0.24726917
World,2016,Hydropower ,0.04838911
World,2016,Onshore wind ,0.06385536
World,2017,Bioenergy ,0.07107003
World,2017,Geothermal ,0.07091718
World,2017,Offshore wind ,0.10615218
World,2017,Solar photovoltaic ,0.083659746
World,2017,Concentrated solar power ,0.20621318
World,2017,Hydropower ,0.05072171
World,2017,Onshore wind ,0.05995916
World,2018,Bioenergy ,0.055360332
World,2018,Geothermal ,0.06758344
World,2018,Offshore wind ,0.10004871
World,2018,Solar photovoltaic ,0.07113868
World,2018,Concentrated solar power ,0.14910279
World,2018,Hydropower ,0.039836742
World,2018,Onshore wind ,0.05087996
World,2019,Bioenergy ,0.06393309
World,2019,Geothermal ,0.067305215
World,2019,Offshore wind ,0.08638764
World,2019,Solar photovoltaic ,0.062119152
World,2019,Concentrated solar power ,0.21183106
World,2019,Hydropower ,0.041408572
World,2019,Onshore wind ,0.044592004
World,2020,Bioenergy ,0.07247308
World,2020,Geothermal ,0.054264043
World,2020,Offshore wind ,0.08626575
World,2020,Solar photovoltaic ,0.055443965
World,2020,Concentrated solar power ,0.10665299
World,2020,Hydropower ,0.045965873
World,2020,Onshore wind ,0.03713682
World,2021,Bioenergy ,0.067342535
World,2021,Geothermal ,0.06761599
World,2021,Offshore wind ,0.07516697
World,2021,Solar photovoltaic ,0.04834554
World,2021,Concentrated solar power ,0.11424175
World,2021,Hydropower ,0.04829987
World,2021,Onshore wind ,0.033123367
World,2007,Bioenergy ,NA
World,2007,Geothermal ,0.05007819
World,2007,Offshore wind ,0.21350704
World,2007,Solar photovoltaic ,NA
World,2007,Concentrated solar power ,NA
World,2007,Hydropower ,NA
World,2007,Onshore wind ,0.10228007
World,2008,Bioenergy ,NA
World,2008,Geothermal ,0.055424795
World,2008,Offshore wind ,0.21072298
World,2008,Solar photovoltaic ,NA
World,2008,Concentrated solar power ,NA
World,2008,Hydropower ,NA
World,2008,Onshore wind ,0.10760544
World,2009,Bioenergy ,NA
World,2009,Geothermal ,0.09531676
World,2009,Offshore wind ,0.19494483
World,2009,Solar photovoltaic ,NA
World,2009,Concentrated solar power ,NA
World,2009,Hydropower ,NA
World,2009,Onshore wind ,0.1053068
World,2000,Bioenergy ,NA
World,2000,Geothermal ,NA
World,2000,Offshore wind ,0.1707826
World,2000,Solar photovoltaic ,NA
World,2000,Concentrated solar power ,NA
World,2000,Hydropower ,NA
World,2000,Onshore wind ,0.16236141
World,2001,Bioenergy ,NA
World,2001,Geothermal ,NA
World,2001,Offshore wind ,0.16112547
World,2001,Solar photovoltaic ,NA
World,2001,Concentrated solar power ,NA
World,2001,Hydropower ,NA
World,2001,Onshore wind ,0.14201893
World,2002,Bioenergy ,NA
World,2002,Geothermal ,NA
World,2002,Offshore wind ,0.13536467
World,2002,Solar photovoltaic ,NA
World,2002,Concentrated solar power ,NA
World,2002,Hydropower ,NA
World,2002,Onshore wind ,0.13127674
World,2003,Bioenergy ,NA
World,2003,Geothermal ,NA
World,2003,Offshore wind ,0.12575519
World,2003,Solar photovoltaic ,NA
World,2003,Concentrated solar power ,NA
World,2003,Hydropower ,NA
World,2003,Onshore wind ,0.11504814
World,2004,Bioenergy ,NA
World,2004,Geothermal ,NA
World,2004,Offshore wind ,0.17802335
World,2004,Solar photovoltaic ,NA
World,2004,Concentrated solar power ,NA
World,2004,Hydropower ,NA
World,2004,Onshore wind ,0.116608016
World,2005,Bioenergy ,NA
World,2005,Geothermal ,NA
World,2005,Offshore wind ,0.15135488
World,2005,Solar photovoltaic ,NA
World,2005,Concentrated solar power ,NA
World,2005,Hydropower ,NA
World,2005,Onshore wind ,0.10943693
World,2006,Bioenergy ,NA
World,2006,Geothermal ,NA
World,2006,Offshore wind ,0.14865257
World,2006,Solar photovoltaic ,NA
World,2006,Concentrated solar power ,NA
World,2006,Hydropower ,NA
World,2006,Onshore wind ,0.11239332
World,1983,Bioenergy ,NA
World,1983,Geothermal ,NA
World,1983,Offshore wind ,NA
World,1983,Solar photovoltaic ,NA
World,1983,Concentrated solar power ,NA
World,1983,Hydropower ,NA
World,1983,Onshore wind ,0.32785082
World,1984,Bioenergy ,NA
World,1984,Geothermal ,NA
World,1984,Offshore wind ,NA
World,1984,Solar photovoltaic ,NA
World,1984,Concentrated solar power ,NA
World,1984,Hydropower ,NA
World,1984,Onshore wind ,0.32007387
World,1985,Bioenergy ,NA
World,1985,Geothermal ,NA
World,1985,Offshore wind ,NA
World,1985,Solar photovoltaic ,NA
World,1985,Concentrated solar power ,NA
World,1985,Hydropower ,NA
World,1985,Onshore wind ,0.2972214
World,1986,Bioenergy ,NA
World,1986,Geothermal ,NA
World,1986,Offshore wind ,NA
World,1986,Solar photovoltaic ,NA
World,1986,Concentrated solar power ,NA
World,1986,Hydropower ,NA
World,1986,Onshore wind ,0.2641942
World,1987,Bioenergy ,NA
World,1987,Geothermal ,NA
World,1987,Offshore wind ,NA
World,1987,Solar photovoltaic ,NA
World,1987,Concentrated solar power ,NA
World,1987,Hydropower ,NA
World,1987,Onshore wind ,0.2564197
World,1988,Bioenergy ,NA
World,1988,Geothermal ,NA
World,1988,Offshore wind ,NA
World,1988,Solar photovoltaic ,NA
World,1988,Concentrated solar power ,NA
World,1988,Hydropower ,NA
World,1988,Onshore wind ,0.21215738
World,1989,Bioenergy ,NA
World,1989,Geothermal ,NA
World,1989,Offshore wind ,NA
World,1989,Solar photovoltaic ,NA
World,1989,Concentrated solar power ,NA
World,1989,Hydropower ,NA
World,1989,Onshore wind ,0.19643468
World,1990,Bioenergy ,NA
World,1990,Geothermal ,NA
World,1990,Offshore wind ,NA
World,1990,Solar photovoltaic ,NA
World,1990,Concentrated solar power ,NA
World,1990,Hydropower ,NA
World,1990,Onshore wind ,0.2086876
World,1991,Bioenergy ,NA
World,1991,Geothermal ,NA
World,1991,Offshore wind ,NA
World,1991,Solar photovoltaic ,NA
World,1991,Concentrated solar power ,NA
World,1991,Hydropower ,NA
World,1991,Onshore wind ,0.20031708
World,1992,Bioenergy ,NA
World,1992,Geothermal ,NA
World,1992,Offshore wind ,NA
World,1992,Solar photovoltaic ,NA
World,1992,Concentrated solar power ,NA
World,1992,Hydropower ,NA
World,1992,Onshore wind ,0.20065267
World,1993,Bioenergy ,NA
World,1993,Geothermal ,NA
World,1993,Offshore wind ,NA
World,1993,Solar photovoltaic ,NA
World,1993,Concentrated solar power ,NA
World,1993,Hydropower ,NA
World,1993,Onshore wind ,0.21116926
World,1994,Bioenergy ,NA
World,1994,Geothermal ,NA
World,1994,Offshore wind ,NA
World,1994,Solar photovoltaic ,NA
World,1994,Concentrated solar power ,NA
World,1994,Hydropower ,NA
World,1994,Onshore wind ,0.1982574
World,1995,Bioenergy ,NA
World,1995,Geothermal ,NA
World,1995,Offshore wind ,NA
World,1995,Solar photovoltaic ,NA
World,1995,Concentrated solar power ,NA
World,1995,Hydropower ,NA
World,1995,Onshore wind ,0.20773248
World,1996,Bioenergy ,NA
World,1996,Geothermal ,NA
World,1996,Offshore wind ,NA
World,1996,Solar photovoltaic ,NA
World,1996,Concentrated solar power ,NA
World,1996,Hydropower ,NA
World,1996,Onshore wind ,0.18573205
World,1997,Bioenergy ,NA
World,1997,Geothermal ,NA
World,1997,Offshore wind ,NA
World,1997,Solar photovoltaic ,NA
World,1997,Concentrated solar power ,NA
World,1997,Hydropower ,NA
World,1997,Onshore wind ,0.16313075
World,1998,Bioenergy ,NA
World,1998,Geothermal ,NA
World,1998,Offshore wind ,NA
World,1998,Solar photovoltaic ,NA
World,1998,Concentrated solar power ,NA
World,1998,Hydropower ,NA
World,1998,Onshore wind ,0.15288077
World,1999,Bioenergy ,NA
World,1999,Geothermal ,NA
World,1999,Offshore wind ,NA
World,1999,Solar photovoltaic ,NA
World,1999,Concentrated solar power ,NA
World,1999,Hydropower ,NA
World,1999,Onshore wind ,0.15087588
